-11.25	-4.4870370815467656834543026053332036520867929686796986800719730136941735123184819
-11.375	-4.5147788153426082522358587307467439053070348883917988957771390579286843579625523
-11.5	-4.5423277533833215903538303934764188631649305743794410998847136110817913529739245
-11.625	-4.5696869722404109087019226252199628359658970123602950519916020415126740937429361
-11.75	-4.5968594711640954644390040751783425955732709271186308584806587242383634516268459
-11.875	-4.623848174733635015088605779608117670381800539514132224809478088245429619171974
-12.	-4.650655935392819091561326685673693864556146716529577179962884101500597526081964
-12.125	-4.6772855358766209457385782768297802137398581826853858319020716149138190506155946
-12.25	-4.7037396915346515060714411822458559862720563204066839762785933039091967652175393
-12.375	-4.7300210525567077121647195840305787250708074398398934968097337683602170627948997
-12.5	-4.7561322061053921961208727228125692411098397038458148945167582958598728616426196
-12.625	-4.7820756783604856074410010196554329127732483821439080528271082379381429130467198
-12.75	-4.8078539364794772693416586178379947467768624691475383515245796071473330886265354
-12.875	-4.8334693904784027794036483037948680325845541003587551838628440933995723573333552
-13.	-4.8589243950368972273648476594825561704741031074991571516190067565909383402540594
-13.125	-4.8842212512311486154236264681601439658805610647976803428845414868280488695604049
-13.25	-4.9093622081982266557160332853139464282141306723196067347450040292462434489267611
-13.375	-4.9343494647350663063669861725130827547867551011350668288681917310668675818453395
-13.5	-4.9591851708352022003091227856656941956445766794235780517273074290336071955045562
-13.625	-4.9838714291661786085992062174774779957273262801803300312213671249867874508817113
-13.75	-5.0084102964903989239115926499920289417560760718739540747733524258866337928990749
-13.875	-5.0328037850320280785005783233507323452237552342584016085220569656458651116796971
-14.	-5.0570538637924201132318354954626129967763423428979776240694887142406359999944158
-14.125	-5.0811624598164106348581237730084550708928454872653468515298426254811634443616423
-14.25	-5.1051314594116895329087159775718709019137673897044049255708923590275643850615786
-14.375	-5.1289627093233525171976932298625758396557924379128740637299496627705456802444223
-14.5	-5.1526580178656202664103247196460923113453518030660458958975685817862755971422712
-14.625	-5.1762191560126107708742407932328880313878359683763787535470168471149528364217133
-14.75	-5.1996478584499533676027765488723568152653499842232359532014101503176051805682027
-14.875	-5.2229458245889415949738751299974731358440085805575174992201780868883502686228516
-15.	-5.2461147195448359600846694688505576231107267461279950755881568786125024538878422
-15.125	-5.2691561750808466637063232341951603178617200294218612626659798780498837240704164
-15.25	-5.2920717905192499411379122786468706555669513651147351583815879988470920494653646
-15.375	-5.3148631336210196508469244891416277982983466385928108885430581786665091529974195
-15.5	-5.3375317414352877968990982683218234856949383733185264893246013371557434414300305
-15.625	-5.3600791211198835460241931744557771084269297145712444665759083278848276320688843
-15.75	-5.382506750734139754278532034264473659871299696615397821955855071371672470854401
-15.875	-5.4048160800050988271108175379738794342649683172811921710513913270974878125115705
-16.	-5.4270085310681956912949006945453785835353530710193032834674523913990560086128289
-16.125	-5.4490854991834445631692916115720833809182762021465176495073688751999031905689745
-16.25	-5.4710483534281078737601559047740096928734935574397033901550137913066791336897472
-16.375	-5.4928984373667799888358462809854359278380321479268914286651208800649079556203122
-16.5	-5.5146370696997750833309476048806175694937833308246890770150882318918026155173627
-16.625	-5.5362655448906675480352994527501674467247630111668161650126259156575885957205737
-16.75	-5.5577851337737944849042276042171478161316527385881924684786891657400248617517193
-16.875	-5.5791970841424930578171850570956735935961320323063866775616039159370260339068429
-17.	-5.6005026213188105885125913155194469835400536644228605777910252550414224519472181
-17.125	-5.6217029487053922109820975225901986804340054031895681349579912055590603507705961
-17.25	-5.6427992483202195172897382563055891984305386430215104360786188194091297741201607
-17.375	-5.6637926813148438457935650381604666655076249393164582059096466498023636840264008
-17.5	-5.684684388476729587548002185142393252820805669009605904904595455276943325584406
-17.625	-5.7054754907162960325293361293375345851286115708127293068108676221447495635728705
-17.75	-5.7261670895392207639402857848404626063337499024652570900782702863472164543025672
-17.875	-5.7467602675045433609343582845844339190986440096029634632010498275912150058542864
-18.	-5.7672560886690851170679672833905967856684708906569184589955567353011785807771483
-18.125	-5.7876555990186785574181903675928018641589994290130957770403494524316445603273648
-18.25	-5.8079598268866796794487133275270676757583750093813350267283427865073668539496678
-18.375	-5.8281697833602159930152854898517126277838333964114548841458873745694007309228017
-18.5	-5.8482864626746045385667482774931669325969203202934041038840134247501950139313898
-18.625	-5.8683108425963560681166946956652991867241887685384816188591607518272205816783272
-18.75	-5.8882438847951644325198406623053114401192414609888086398596023834992514550995504
-18.875	-5.908086535205263885456295859196599726711833665004012799686177292263102647499571
-19.	-5.9278397243765214464718147815630240633261147072511283452522664892314439815861689
-19.125	-5.9475043678156166221289229307842460269341734085796363191952312289280927275413485
-19.25	-5.9670813663176466278362939416040690398369892766772636437100700598390610201160809
-19.375	-5.986571606288481747491880274160714000554425601750813387965684191167284745616954
-19.5	-6.005975960058182580014487008932955993719521720870366492735313521633550881316594
-19.625	-6.0252952861857786193985530871401310616752644196040793048315953855585046082894419
-19.75	-6.0445304297556958681701326516586061593106195760128943804822324320666599413397685
-19.875	-6.0636822226661099648095488329974922469997429728039929767570650502827472239829134
-20.	-6.0827514839094905871919979235379574063600658958339415129056372277881369132749882
-20.125	-6.1017390198455926512298877937174727514328339862460008993180598678553280554006658
-20.25	-6.1206456244671400329305509601767633181269654405548901777192747556269869720449203
-20.375	-6.1394720796584381805772505180826098375955476908410109253652740072121768171036367
-20.5	-6.158219155447143030503452984315470191462125106683342722252976038766048397736667
-20.625	-6.1768876102494050749249944853691727387441959086670527593197158413355393111496239
-20.75	-6.1954781911085992345784009794404041299246846064533397818749827831078823102187953
-20.875	-6.2139916339278433445688751162648396204273624419068499101363071415127727671177925
-21.	-6.2324286636965005519061563933124781973160404177185545846456927998282249745665996
-21.125	-6.2507899947108537316565039478710720143844721505115388498787351036486736001850522
-21.25	-6.2690763307891331402750027023545340380274105829012937968700648534392988263331728
-21.375	-6.2872883654810719251194611564810239054696242380621224985239181090638291203962626
-21.5	-6.3054267822721577847583870529323483166464592643077993524227405304555219851102774
-21.625	-6.3234922547827430125579015827412824339625740013017707827339226680840568502494498
-21.75	-6.3414854469621693439258702663255449034445070332700616860880901944661674228099896
-21.875	-6.3594070132780584539002393364395064120495050769995721896316298448900978374608774
-22.	-6.377257598900913605485068047695840214358893063428266792156204004698258785622936
-22.125	-6.3950378398841728198189076982588564566190977872941718736183817054224101032838785
-22.25	-6.4127483633398490169954468087808764643720026587582456347650085727315636137598444
-22.375	-6.4303897876098878517379112328939992177865758391984796910535691231534660527349336
-22.5	-6.4479627224333694322234947322361533015462352501049104288449253831385895227185987
-22.625	-6.465467769109675754677422798796517868422053622189958680797304743764643299333089
-22.75	-6.4829055206577415028471203495300431154909283595030863578279744746501142905834546
-22.875	-6.5002765619715018424647953765094698755945427174672588566190364727891277042154588
-23.	-6.5175814699716469790295762743390132209347780957362759445699453817031511003051851
-23.125	-6.5348208137537895357641821532623772588589943055849773191591680348065827407575952
-23.25	-6.5519951547331472408406751977120403841615025291333836829830701821594770691001608
-23.375	-6.5691050467858399826603318295017612401627670547307555463857252724180084618527454
-23.5	-6.5861510363868969931526050576702001350945423105278596583639955127023018261255751
-23.625	-6.603133662745066746053264815296166853346485103190306241706151926022237453310294
-23.75	-6.6200534579345191045298240113601990179286773991910468406570702853421330378878178
-23.875	-6.6369109470235263151986826124409690923834442773971780525894903481645391574220002
-24.	-6.6537066482002066186226114953940021660517064425049842910220445952091801951109683
-24.125	-6.6704410728954115251202428999934160438460835864711593851497872597148849411998475
-24.25	-6.6871147259028351847115445576666776967492146947966804289422351156685842970441986
-24.375	-6.7037281054964217570233261789531002236343162171011810941785422445078558397966979
-24.5	-6.720281703545144256942548366577824676167912891212013847662602929986143045985561
-24.625	-6.7367760056252260108757600501828036556944796054197709987222276443022480881271583
-24.75	-6.7532114911298736029713292315244019127652086931382293746716935342750875817414863
-24.875	-6.7695886333765880170769596466527365164196611660620725376101430335047906665486885
-25.	-6.785907899712118585188259986159479404272357354650986512738085891342103159500334
-25.125	-6.8021697516151223334970197241520717092560660199779027408511759524431437053629039
-25.25	-6.8183746447965893698171225502854992344576392799272745223362247525635178971637427
-25.375	-6.8345230292980930782358924933322960750228149946492467685816111623405949563482017
-25.5	-6.8506153495879220755239397932569283295648080369101808629351543545091609067042652
-25.625	-6.8666520446551491364762653074084873356498401549294284547123961879336480752330113
-25.75	-6.882633548101690609408609876219275842868440479745884329688633228578074531381736
-25.875	-6.8985602882324082160652571746881692092477830671053783185039252920027884641840952
-26.	-6.9144326881433035598840604816572824250814909955197945420363292198180138126892586
-26.125	-6.9302511658078541506894306973932989669704277075137782327955469140869681691687647
-26.25	-6.9460161341615382903192850522629039481293100092335097950502723460911858045135417
-26.375	-6.9617280011845947504045903550058208669016174956329306660018554180442911175441979
-26.5	-6.9773871699830618085650091762889369192339914525413669743629523185596305740711824
-26.625	-6.9929940388681388907997629963862967088555950827209952122166007479834935056892627
-26.75	-7.0085490014339127940573250159052820036366018705572981870225156216516895677922083
-26.875	-7.024052446633489232155031423326357782529663884077984117090382333324405187557174
-27.	-7.0395047588535692587566038726477113836535562499653038765880599309490498942818969
-27.125	-7.0549063179875089714373493830218719340035033155553239327973733258171555427736459
-27.25	-7.0702574995068997894746763065063940995136615535529874645340819100348699721477134
-27.375	-7.0855586745317055234595124642580728805216840892582175292699985251626988271542586
-27.5	-7.1008102098989914157560685709634473995037440059894261150647223337193569415446236
-27.625	-7.1160124682302793259241064905352280000857536489343817864226993061271483604024904
-27.75	-7.1311658079975622631949066167633744199256264664840909645954330199399633158983888
-27.875	-7.1462705835880105277469731498765320685336115085549412531552865289510053679093767
-28.	-7.1613271453674008126973401361781510078214274693010830687916963161083568532596345
-28.125	-7.1763358397422987382937553151785875013046118270333203684415725431412308823923791
-28.25	-7.1912970092210244376919460544673580911817010996369493955326915160094602563040019
-28.375	-7.2062109924734299889038234194439504401206530532075950575504672413044812013408868
-28.5	-7.2210781243895166890214312019368163080614907260756626385467354459394068341785722
-28.625	-7.2358987361369193937118018585488005669859148359485754610950839688938845972976096
-28.75	-7.2506731552172843963315332888876832105474341035463186790477415817866830579567646
-28.875	-7.2654017055215665959548690110953571752522989078618092790300484960992009405778538
-29.	-7.2800847073842710013079162537774540900468799586577357439497482131840303686930492
-29.125	-7.2947224776366629372499803074488158007077997281850979460478548051909774451276718
-29.25	-7.3093153296589706612680459496511355670844483331391022334625495072659360939963669
-29.375	-7.3238635734316034587096571266190133381128717528036673567182935943747458733786215
-29.5	-7.3383675155854076664592345916374151018494542313701469408215960650444604481527413
-29.625	-7.3528274594509824747773286987362912922585260092353894610602851314284247734227413
-29.75	-7.367243705107076775412049975354578767173924380852580815554986810697716562531039
-29.875	-7.3816165494280877602229630576046795750153728856748482538196369494760337186765161
-30.	-7.3959462861306814278203951393454422269599146929512823694984736239656403731516474
-30.125	-7.4102332058195546255310132288086198436916480748569394405831263243716086468618807
-30.25	-7.4244775960323577397895916682731532695391893319751372082860145635253583420577254
